_id,userId,tweetId,createdAt,favorites,text,replies,retweets,hashtag
5f35fbadbe1f1c2ad47d04d1,395605558,1294103754137120768,Fri Aug 14 02:49:12 +0000 2020,0,"Stream Bad alive, si que si. 
#일본군위안부피해자기림의날
#ガレリアで遊びたい
#UribeSecuestrado
#UribeLibre 
#UribeEnLibertad 
#UribePresoPolitico https://t.co/LWY719RB6C",0,0,#UribeSecuestrado
5f35fbb2be1f1c2ad47d04d3,335658708,1294103774416515073,Fri Aug 14 02:49:17 +0000 2020,0,"Una propuesta revolucionaria de @IvanDuque, y del @CeDemocratico podría ser, poner sus laboratorios de coca a producir la vacuna Oxford.

#JaimeGarzonTeniaRazon #UribeSecuestrado
#DuqueMentiroso 
#antiuribistasigueaantiuribista",0,0,#UribeSecuestrado
5f35fbffbe1f1c2ad47d04d5,4854959116,1294104100175478785,Fri Aug 14 02:50:35 +0000 2020,0,#CoherencianivelUribista #UribeSecuestrado El testigo Carlos Velez dice: “Me trajeron un reloj y me dijeron que lo envió Alvaro Uribe” y dicen los uribistas ¿Por que le creemos a un delincuente? Luego el Tuso dice: “ni conozco palabra de el” y dicen: ¿por que no creer?,0,0,#UribeSecuestrado
5f35fc00be1f1c2ad47d04d7,4854959116,1294104100993486850,Fri Aug 14 02:50:35 +0000 2020,0,"Recuerden que ambos testigos los presento la defensa de Alvaro Uribe, no el senador Cepeda. Los Uribistas si leen. #UribeSecuestrado. Señor Uribe diga lo que sabe. Los Colombianos merecen saber ¿por que la mayoria de su circulo esta podrido?",0,0,#UribeSecuestrado
5f35fc0ebe1f1c2ad47d04d8,1126182086,1294104161169145857,Fri Aug 14 02:50:49 +0000 2020,0,"#UribeSecuestrado y la @CorteSupremaJ miente en un folio de 1500 páginas. Se inventaron testimonios, omitieron otros. acudieron desde el cartel de la Toga a cumplir lo pactado por @JuanManSantos en la Habana. ¡Meter preso a Uribe!.
 El arquitecto de los montajes @IvanCepedaCast",0,0,#UribeSecuestrado
5f35fc68be1f1c2ad47d04da,999399364991815680,1294104538589388801,Fri Aug 14 02:52:19 +0000 2020,0,"#UribeSecuestrado si Uribe se siente secuestrado.

Imagínese cómo nos sentimos nosotros, viviendo  sin poder escapar de la violencia en la que nos ha sumergido.",0,0,#UribeSecuestrado
5f35fc9abe1f1c2ad47d04dc,3174758446,1294104748585615361,Fri Aug 14 02:53:10 +0000 2020,0,#UribeSecuestrado magistrado Velasquez lo que tiene por Uribe es personal como se lo confesó a sierra en Estados Unidos  al igual q cepeda piedad montealegre perdomo  y así se las da la corte de independiente y pude respeto jajaja,0,0,#UribeSecuestrado
5f35fcafbe1f1c2ad47d04de,1196423045205938177,1294104834258415617,Fri Aug 14 02:53:30 +0000 2020,0,"#UribeSecuestrado la mejor foto del 2020, seguridad democrática era matar jóvenes de distintas partes del país, solo por el hecho de ser pobres... Que se pudra este hijueputa en la cárcel que lo extraditen y lo dejen ver el sol una vez al año durante una hora. https://t.co/mQpNs3DWqU",0,0,#UribeSecuestrado
5f35fcc7be1f1c2ad47d04e0,1186996577837211648,1294104939636064257,Fri Aug 14 02:53:55 +0000 2020,0,"Con el hashtag #UribeSecuestrado los mamertos borregos del rebaño uribista muestran todo su fanatismo y estupidez.
Alvaro Uribe Vélez y su narco cloaca globalista @CeDemocratico son el cáncer de la #DerechaVerdaderaColombiana",0,0,#UribeSecuestrado
5f35fd37be1f1c2ad47d04e2,3085513323,1294105405723947011,Fri Aug 14 02:55:46 +0000 2020,0,"#UribeSecuestrado  estan enfermos.. Definitivamente esa secta no ha aceptado la Derrota, se quedaron sin pueblo nadie les copia y ahora salen con esta burrada. 😂 😂 😂 Son unos 🤡 🤡 🤡",0,0,#UribeSecuestrado
5f35fd5cbe1f1c2ad47d04e4,971721786927788032,1294105561877950465,Fri Aug 14 02:56:23 +0000 2020,0,"#UribeSecuestrado fue todo un plan orquestado desde Rusia, China y Corea del norte, con el patrocinio del CastroPetroCorreaMujicaFarcChavismo y con la intercesión de los Namecuseí.",0,0,#UribeSecuestrado
5f35fd8ebe1f1c2ad47d04e6,245942261,1294105772197122048,Fri Aug 14 02:57:14 +0000 2020,0,"#UribeSecuestrado con chuzadas ilegales a Uribe, descartando sus testigos, violando confidencialidad de abogado-cliente, privan la libertad de manera disriiatoria y desigual, la Corte prevarica con una detención política.",0,0,#UribeSecuestrado
5f35fdd8be1f1c2ad47d04e8,57447043,1294106080180686848,Fri Aug 14 02:58:27 +0000 2020,0,"Así o más atendido @MiguelPoloP?

 #UribeSecuestrado #UribeLaCarcelTeEspera
#UribePresoPolitico
#UribismoMasFuerteQueNunca

https://t.co/2BylYT73Oj",0,0,#UribeSecuestrado
5f35fde7be1f1c2ad47d04ea,401803977,1294106146920423428,Fri Aug 14 02:58:43 +0000 2020,0,"#UribeSecuestrado la bodeguita ya no sabe que inventar. Las decisiones siempre tienen consecuencias, la desesperación se ve cada dia más. Las cortinas de humo dejaron de funcionar. Hay un final para todo, incluyendo carreras políticas rodeadas de hipocresía, egoismo y mentiras.",0,0,#UribeSecuestrado
5f35fe0bbe1f1c2ad47d04ec,134645204,1294106296854155264,Fri Aug 14 02:59:19 +0000 2020,0,"#UribeSecuestrado Alvarito empezó a planear su propios secuestro desde hace 8 años, pero no sé había dado cuenta... eso es lo bonito. Esperemos que la justicia sí actúe conforme a los delitos y no conforme a la opinión de fanáticos.",0,0,#UribeSecuestrado
5f35fe13be1f1c2ad47d04ee,724321319987339266,1294106329804677126,Fri Aug 14 02:59:27 +0000 2020,0,"@DANYCHITAN La corte dice que Uribe contactó personalmente al Tuso, corte ¡MIENTE! Tuso declara que nunca ha sido contactado.

El bogado del Tuso afirma que cada palabra del Tuso es veraz, no puede mentir pues tiene leyes Estadounidenses encima.

claramente: #UribeSecuestrado",0,0,#UribeSecuestrado
5f35fe41be1f1c2ad47d04f0,770830896081596416,1294106523875106823,Fri Aug 14 03:00:13 +0000 2020,0,"Cuando dicen #UribeSecuestrado me pone a pensar en que si en la época de pablo escobar hubieran tenido redes sociales , cuando estaba en la catedral seguramente la tendencia seria. #elpatronsecuestrado fanaticos del mal https://t.co/AvWI7Jll7l",0,0,#UribeSecuestrado
5f35fe61be1f1c2ad47d04f2,1192539131445944320,1294106656952012802,Fri Aug 14 03:00:45 +0000 2020,0,"#UribeSecuestrado 
#UribeSecuestrado #UribeSecuestrado 
#UribeSecuestrado #UribeSecuestrado #UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado #UribeSecuestrado #UribeSecuestrado #UribeSecuestrado #UribeSecuestrado #UribeSecuestrado!!",0,0,#UribeSecuestrado
5f35fe80be1f1c2ad47d04f4,283734512,1294106786610511872,Fri Aug 14 03:01:15 +0000 2020,0,"Pues si está tan secuestrado vayan a sacarlo, tan fanes del líder paramilitar pero sólo pueden mandar tweets que él ni lee jajajajajaj minoría patética.   #UribeSecuestrado",0,0,#UribeSecuestrado
5f35feabbe1f1c2ad47d04f6,1000035360,1294106966038589442,Fri Aug 14 03:01:58 +0000 2020,0,¿#UribeSecuestrado? Tener tanto estrato hace que la detención domiciliaria sea secuestro. Y menos cuando está en una hacienda 20 veces más grande que sincelejo,0,0,#UribeSecuestrado
5f35feb8be1f1c2ad47d04f8,474537333,1294107021504020481,Fri Aug 14 03:02:11 +0000 2020,0,"Jajajajaj #UribeSecuestrado otro plastichiste de los Uribestias?.
Deberian retirarse del fanatismo fantasioso y dedicarse a ser cuenta chistes",0,0,#UribeSecuestrado
5f35fee1be1f1c2ad47d04fa,1052546703704936449,1294107195706150914,Fri Aug 14 03:02:53 +0000 2020,0,"⚡️Trending Topic #Colombia 13/08/2020 22:00👁‍🗨💬

1. #Temblor
2. #UribeSecuestrado
3. Villavicencio
4. #PasionDeGavilanes
5. #CaliGuardaLaVida
6. Postobón
7. #PremiosJuventud
8. Diego Daza
9. CNCO PRENDE PJ
10. San Andrés

@TendenciaCol🔥",0,0,#UribeSecuestrado
5f35fefdbe1f1c2ad47d04fb,4236575919,1294107312265797632,Fri Aug 14 03:03:21 +0000 2020,0,"Estamos viviendo lo que Venezuela vivió antes de que el socialismo, progresismo o como quieran llamarle; se tomará el poder y contagiará las 3 ramas del poder en Venezuela. El congreso infestado y el judicial a favor, solo falta LA PRESIDENCIA!!!  #UribeSecuestrado  es",0,0,#UribeSecuestrado
5f35ff27be1f1c2ad47d04fd,1232385396803325952,1294107485800996864,Fri Aug 14 03:04:02 +0000 2020,0,"#UribeSecuestrado siempre salen con algo para desviar la atencion, que paso con la ñeñe politica, odrebrech, meno fantasma ahi estan pintados los corruptos",0,0,#UribeSecuestrado
5f35ff38be1f1c2ad47d04ff,1000035360,1294107559264223232,Fri Aug 14 03:04:20 +0000 2020,0,"#UribeSecuestrado No le pongamos más nombres a lo que claro está, Uribe está preso por manipulación de testigos. ser Uribista hace que el sentido común desaparezca",0,0,#UribeSecuestrado
5f35ff6abe1f1c2ad47d0500,1104551823824863232,1294107770661330944,Fri Aug 14 03:05:10 +0000 2020,0,"#UribeSecuestrado POR QUIEN POR SUS NARCO PARAMILITARES POR POPEYE...NO ESTA MUERTO...CASTAÑO NO LO MANDO A MATAR,,,MANCUSO LO MANDO A EN EEUU,,,JAJAJA PRESO POR MATARIFE",0,0,#UribeSecuestrado
5f35ff89be1f1c2ad47d0502,1380957817,1294107898063331328,Fri Aug 14 03:05:40 +0000 2020,0,Haner si entiendo. Dicen los uribistas que Uribe esta secuestrado cuando es el pardo del secuestrado que gobierna y que no saben que tiene miles de investigaciones en la corte constitucional?? #UribeSecuestrado,0,0,#UribeSecuestrado
5f35ffd2be1f1c2ad47d0504,2612632577,1294108203043770371,Fri Aug 14 03:06:53 +0000 2020,0,"#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#❤️❤️❤️",0,0,#UribeSecuestrado
5f35ffd9be1f1c2ad47d0505,1143717800,1294108235276984325,Fri Aug 14 03:07:01 +0000 2020,0,"Excelente, todos esperábamos y necesitábamos ver esa labor y defensa del gran Colombiano, no puede dejarse en manos de la Corte un proceso amañado e ilícito.
#UribeSecuestrado",0,0,#UribeSecuestrado
5f35ffeabe1f1c2ad47d0507,3065763401,1294108305166565376,Fri Aug 14 03:07:17 +0000 2020,0,"Mis amores ya estoy DISPONIBLE #Colombia

🎥VÍDEO LLAMADAS📸

📽️PACK📹

NUDES🎥📽️😈😚🖥️

PIDE INFORMACIÓN AL INTERNO 📩 DÁLE RT 🔄 RETWEET #Temblor Diego Daza #UribeSecuestrado Villavicencio #PasionDeGavilanes San Andrés #CaliGuardaLaVida Postobón
#PremiosJuventud CNCO PRENDE PJ https://t.co/b67VzB44Be",0,0,#UribeSecuestrado
5f35fffabe1f1c2ad47d0509,3065763401,1294108373407997954,Fri Aug 14 03:07:34 +0000 2020,0,"@ABucaramanga @AmericadeCali Mis amores ya estoy DISPONIBLE #Colombia

Bebés VÍDEO LLAMADAS📸

📽️PACK📹

NUDES🎥📽️😈

PIDE INFORMACIÓN AL INTERNO 📩 DÁLE RT 🔄 RETWEET #Temblor Diego Daza #UribeSecuestrado Villavicencio #PasionDeGavilanes San Andrés #CaliGuardaLaVida Postobón
#PremiosJuventud CNCO PRENDE PJ https://t.co/FdQsf5JOZA",0,0,#UribeSecuestrado
5f36000dbe1f1c2ad47d050a,3065763401,1294108453447794689,Fri Aug 14 03:07:53 +0000 2020,0,"@DanielSamperO @YouTube amores ya estoy DISPONIBLE #Colombia

🎥VÍDEO LLAMADAS📸

📽️PACK📹

NUDES🎥📽️😈😚🖥️

PIDE INFORMACIÓN AL INTERNO 📩 DÁLE RT 🔄 RETWEET #Temblor Diego Daza #UribeSecuestrado Villavicencio #PasionDeGavilanes San Andrés #CaliGuardaLaVida Postobón
#PremiosJuventud CNCO PRENDE PJ https://t.co/cYMf52sCKD",0,0,#UribeSecuestrado
5f360030be1f1c2ad47d050b,3065763401,1294108597199286272,Fri Aug 14 03:08:27 +0000 2020,0,"@RevistaSemana 📽️ amores ya estoy DISPONIBLE #Colombia

🎥VÍDEO LLAMADAS📸

📽️PACK📹

NUDES🎥📽️😈😚🖥️

PIDE INFORMACIÓN AL INTERNO 📩 DÁLE RT 🔄 RETWEET #Temblor Diego Daza #UribeSecuestrado Villavicencio #PasionDeGavilanes San Andrés #CaliGuardaLaVida Postobón
#PremiosJuventud CNCO PRENDE PJ https://t.co/CTvnEEAkDB",0,0,#UribeSecuestrado
5f360052be1f1c2ad47d050c,1104551823824863232,1294108741407772672,Fri Aug 14 03:09:01 +0000 2020,0,"#UribeSecuestrado QUE URIBESTIAS DESCEREBRADOS ORATES LAME CULOS ESTOS LEVANTADOS DE LA MAFIA... ...ESTA PRESO POR HAMPON,,,POR ASESINO POR OTRCIDO",0,0,#UribeSecuestrado
5f36008abe1f1c2ad47d050d,1401308274,1294108976058179584,Fri Aug 14 03:09:57 +0000 2020,0,#UribeSecuestrado jajajaja no pues que chimba de secuestro en un finca más grande que mi barrio y disfrutando del campo y sus caballos de pura raza.,0,0,#UribeSecuestrado
5f3600b7be1f1c2ad47d050f,1283284648538275841,1294109166185992200,Fri Aug 14 03:10:43 +0000 2020,0,"#UribeSecuestrado por los miles de falsos positivos víctimas de una política ineficiente, por aún más muertos colombianos indirectos de su cruzada personal con Las FARC, pero no con paramilitares o el cartel de Medellín.",0,0,#UribeSecuestrado
5f3600babe1f1c2ad47d0511,1294085749629911041,1294109179884580864,Fri Aug 14 03:10:46 +0000 2020,0,#UribeSecuestrado  Muchas veces la gente no sabe lo que quiere hasta que se lo enseñas ... somos una nueva empresa que busca tu crecimiento económico.,0,0,#UribeSecuestrado
5f3600c9be1f1c2ad47d0512,904404960342941697,1294109240710356995,Fri Aug 14 03:11:01 +0000 2020,0,"Me causa demasiada gracia el super trend Uribista #UribeSecuestrado 
Un secuestrado real corre inminente peligro, la persona se encuentra en una selva o en una especie de jaula/cárcel en condiciones de lesa humanidad. 
Uribe está en su finca en Córdoba de 123mil hectáreas....",0,0,#UribeSecuestrado
5f3600cabe1f1c2ad47d0514,1294085749629911041,1294109241465348099,Fri Aug 14 03:11:01 +0000 2020,0,#UribeSecuestrado  Muchas veces la gente no sabe lo que quiere hasta que se lo enseñas ... somos una nueva empresa que busca tu crecimiento económico. https://t.co/0PfKJrW1Ho,0,0,#UribeSecuestrado
5f3600d3be1f1c2ad47d0515,1104551823824863232,1294109281936183297,Fri Aug 14 03:11:10 +0000 2020,0,"#UribeSecuestrado INVAMER,,,QUE SON URIBESTIAS DICE EL 65% ESTA CON LA CORTE..SOLO UNOS CUANTOS MAFIOSOS PARACOS CORRUPTOS CON EL DELINCUENTE,,NO CHILLEN COMO PERRAS,,,YA SON LA MINORIA COLOMBIA EXIGE NO MAS NARCO ESTADO",0,0,#UribeSecuestrado
5f360105be1f1c2ad47d0516,1224395675628113922,1294109492343341059,Fri Aug 14 03:12:01 +0000 2020,0,"#UribeSecuestrado #MamertosHPs #LLoratonMamerta
antes de de cualquier reforma a la justica o una constituyente, los colombianos debemos exigir el desalojo de la embajada de cuba y consulados",0,0,#UribeSecuestrado
5f36014ebe1f1c2ad47d0518,28652983,1294109799722946560,Fri Aug 14 03:13:14 +0000 2020,0,"#UribeSecuestrado #temblor #Garzonteniarazon Dicen que ya empezó la carrera por la presidencia de Colombia 2022. Si es así, eso quiere decir que no van a hacer las reformas estructurales que se requieren? Cuál es la reforma más urgente que cree que necesita Colombia?",0,0,#UribeSecuestrado
5f36015cbe1f1c2ad47d051a,2612632577,1294109856174145536,Fri Aug 14 03:13:27 +0000 2020,0,"#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
#UribeSecuestrado 
❤️❤️❤️",0,0,#UribeSecuestrado
5f36018bbe1f1c2ad47d051b,1241602237572530181,1294110053717475328,Fri Aug 14 03:14:14 +0000 2020,0,"#UribeSecuestrado iba a comentar sobre lo que decían los uribistas pero  es perder el tiempo. El fanatismo les impide ver la realidad y si uno no está de acuerdo con ellos automáticamente uno es de izquierda y Castro chavista, no señores, se le llama ser alguien razonable.",0,0,#UribeSecuestrado
5f3601a0be1f1c2ad47d051d,1294085749629911041,1294110143056150528,Fri Aug 14 03:14:36 +0000 2020,0,"#UribeSecuestrado La mejor publicidad es la que hacen los clientes satisfechos.. tu puedes ser nuestro cliente, MUY PRONTOOOOOOOOOOOO MG RT siguenos",0,0,#UribeSecuestrado
5f3601abbe1f1c2ad47d051e,1294085749629911041,1294110187033419777,Fri Aug 14 03:14:46 +0000 2020,0,"#UribeSecuestrado  La mejor publicidad es la que hacen los clientes satisfechos.. tu puedes ser nuestro cliente, MUY PRONTOOOOOOOOOOOO MG RT https://t.co/ORl00DotDw",0,0,#UribeSecuestrado
5f36021ebe1f1c2ad47d051f,1106384216311414784,1294110671173332992,Fri Aug 14 03:16:42 +0000 2020,0,"#UribeSecuestrado el país es el que está secuestrado, está en poder de fanáticos,  que buscan su propio bienestar por encima de todo un pueblo.",0,0,#UribeSecuestrado
5f360220be1f1c2ad47d0521,3130850601,1294110678576443393,Fri Aug 14 03:16:43 +0000 2020,0,"Bebés activa ya #Colombia

🎥Nudes📸

Vídeo llamadas 🔞📹

🎥📽️😈 P A C K 😚🖥️

PIDE INFORMACIÓN AL INTERNO 📩 DÁLE RT 🔄 RETWEET #Temblor Diego Daza #UribeSecuestrado Villavicencio #PasionDeGavilanes San Andrés #CaliGuardaLaVida Postobón
#PremiosJuventud CNCO PRENDE PJ https://t.co/6f9WWzX9UY",0,0,#UribeSecuestrado
5f360236be1f1c2ad47d0523,949803413424017408,1294110770444337153,Fri Aug 14 03:17:05 +0000 2020,0,"Marica yo puedo ser la cagada más grande de este mundo pero gracias a Dios no soy parte de la manada de idiotas que están diciéndo #UribeSecuestrado, no les da ni pena de verdad",0,0,#UribeSecuestrado
5f360254be1f1c2ad47d0525,206272649,1294110899423322112,Fri Aug 14 03:17:36 +0000 2020,0,"#UribeSecuestrado esta gente se supera cada día con sus ridiculeces, vergüenza les debería dar al decir semejantes estupideces 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",0,0,#UribeSecuestrado
5f360739f5fe0d2fac307d67,174049509,1294093445959684097,Fri Aug 14 02:08:15 +0000 2020,486,"Recordemos Postobon financió grupos paramilitares en el peor momento de la guerra. Su intención al financiar ventiladores no era desinteresado, siempre van detrás de intereses económicos. Ahora que pierden poder en EPM retiran apoyo a los ventiladores. Así de fácil se dejan ver.",13,267,Postobon
5f3607681cf55d0c9035aba8,1022835460891201536,1294116346939281408,Fri Aug 14 03:39:15 +0000 2020,0,"@Gran00Patriarca @ClaudiaLopez @QuinteroCalle Solo cifras de Covid19. Faltó tocar el escandalo de EPM, lo de Postobon, la fiesta de Pinturita, el corte de los servicios públicos en Medellín; y aquí Claudia con su plan Marshall, la pelea por ventiladores, la plata en publicidad, carros blindados y entrometerse con P.Santurban",0,0,Postobon
5f36078d1cf55d0c9035abaa,1273958061170982913,1294116503437148162,Fri Aug 14 03:39:52 +0000 2020,0,@forbescolombia @QuinteroCalle sigue igual de arrogante? Ya se le bajó del bus POSTOBON con los respiradores. Espere que los accionistas de EPM empiecen a mirar para otro lado. Va a llorar sangre este ataque de EGO...,0,0,Postobon
5f36079f1cf55d0c9035abac,970513946196180997,1294116580062789633,Fri Aug 14 03:40:10 +0000 2020,0,"Y nosotros entonces debemos reactivar la campaña #DespideUnMamerto , tanto que se ofenden por eso, pero para denigrar de las empresas están de primeros en la fila. Mamertos inútiles. Por eso #NoContratoMamertos",0,0,Postobon
5f3607f96c6a5718c0b8a331,1869817063,1294055234529099776,Thu Aug 13 23:36:24 +0000 2020,646,"La decisión contra Uribe no es una definición de situación jurídica sino una sentencia condenatoria, carente de pruebas y rebosante de valoraciones subjetivas y calenturientas. #UribeSecuestrado",58,479,#UribeSecuestrado
5f3608246c6a5718c0b8a333,1948428200,1294117138085576706,Fri Aug 14 03:42:23 +0000 2020,0,"#UribeSecuestrado NÓ Te Tiene la República de Colombia, sino todo lo contrario; No seremos más finca, la Democracia  y la Justicia no excluyen nada y a nadie.",0,0,#UribeSecuestrado
5f3608371f179716b0d22552,147734376,1294025035091451904,Thu Aug 13 21:36:24 +0000 2020,16,"Más efectos de las alcaldadas de Pinturita:

 Postobón retira su apoyo económico de los ventiladores de Innspiramed https://t.co/BhoEkrIDQq a través de @elcolombiano",1,29,Postobon
5f36083a1f179716b0d22554,115740743,1294041269027721218,Thu Aug 13 22:40:55 +0000 2020,126,"No vuelvo a tomar Postobon. Tomar esa decisión por pura política? Y no pensar en los proyectos que benefician a la ciudad. 

Debe primar el buen común sobre el particular o político.",22,34,Postobon
5f36083f1f179716b0d22556,1274569188997283842,1294117253537988608,Fri Aug 14 03:42:51 +0000 2020,0,@claragiraldo @QuinteroCalle @postobonoficial #Postobon retira el apoyo porque no ve voluntad en el INVIMA para que el proyecto sea viable ... Alguien leyó la carta ???,0,0,Postobon
5f3608446c6a5718c0b8a335,838484029,1293973242982600708,Thu Aug 13 18:10:36 +0000 2020,64,"La CSJ en estos días a dejado entrever su accionar poco profesional y si perseguidor.

Hago la siguiente pregunta:

¿El expresidente y senador @AlvaroUribeVel está preso o secuestrado?

#UribePresoPolitico,
#UribeSecuestrado,
#UribeEnLibertad.",15,90,#UribeSecuestrado
5f3608456c6a5718c0b8a336,1112797317885841408,1294115859036876800,Fri Aug 14 03:37:18 +0000 2020,1,"Lo secuestraria la madre, porque que yo sepa esta detenido por los delitos de falsedad y otros bollos jartos del bajo mundo. A condenar a su madre pendejos, a enredar a la de ustedes que harto ya lo hicieron. Ajuaaaa #UribeSecuestrado",0,1,#UribeSecuestrado
5f3608571f179716b0d22558,1215036532706418690,1294117351051407360,Fri Aug 14 03:43:14 +0000 2020,0,"@garreta95 Hooooo
Se va a quebrar postobon, por que este muerto de hambre no se va a tomar esa gaseosa que se tomaba cada 8 días
Jajajajajajajajajajajajajajaja",0,0,Postobon
5f36086e6c6a5718c0b8a338,228865132,1294113233536770051,Fri Aug 14 03:26:52 +0000 2020,0,"En menos de 15 días:
-Privan de la libertad al Pte #UribeSecuestrado 
- Pinturita da un"" golpe de estado"" a la 2a.empresa más importante del país
- Ruta N también sufre las consecuencias del proceder de dicho ""pintor"".... Coincidencia? El que crea que es así no sabe de politica",0,1,#UribeSecuestrado
5f3608886c6a5718c0b8a33a,796361522821922816,1294117556152827904,Fri Aug 14 03:44:03 +0000 2020,0,"Nos llegó la hora de comer socialismo!! Tienen el poder judicial, gran parte de legislativo y van por el ejecutivo!! Lástima Colombia!!🇨🇴🇨🇴🇨🇴

 #UribeSecuestrado",0,0,#UribeSecuestrado
5f3608896c6a5718c0b8a33c,1401041252,1293977117244497920,Thu Aug 13 18:26:00 +0000 2020,355,"En los años 90 los terroristas secuestraban con pescas milagrosas o tomas a pueblos y batallones. Ahora lo hacen con medidas de aseguramiento y fallos políticos. 
#UribeSecuestrado",37,252,#UribeSecuestrado
5f36089d1f179716b0d2255a,187924402,1294117648356319232,Fri Aug 14 03:44:25 +0000 2020,0,"Postobón retira apoyo económico de los ventiladores de Innspiramed via https://t.co/R6fu2ItIfu 
#YoNoTomoPostobon @ElQueLosDELATA @ISAZULETA @JulieDuque1 @HELIODOPTERO",0,0,Postobon
5f36089e6c6a5718c0b8a33e,392320818,1293965786604683264,Thu Aug 13 17:40:58 +0000 2020,7,"@ANIABELLO_R @HeLeNaBuckarctt Ivan Velasquez al Tuso: ""lo mio con Uribe es desde la universidad, es personal"".
La Justicia al servicio de causas personales. De eso se trata #UribeSecuestrado #UribeSinGarantiasJudiciales y la razon por la que los mafistrados no quieren #PubliquenElExpediente",0,6,#UribeSecuestrado
5f3608a01f179716b0d2255c,970513946196180997,1294117658254811137,Fri Aug 14 03:44:27 +0000 2020,0,"Y yo aquí tomando pantallazos para difundir en las redes sociales, la campaña de los mamertos en contra de las empresas, por eso #DespideUnMamerto  tenemos que reactivar esa campaña y también #NoContratoMamertos",0,0,Postobon
5f3608aa6c6a5718c0b8a340,1293319460217135105,1294117701301002240,Fri Aug 14 03:44:38 +0000 2020,0,"@ANIABELLO_R @ghitis Siii, ""secuestran""

Lo que no es saber leer, no? 

Los uribestias no necesitan ayuda para ponerse en ridículo

#UribeSecuestrado",0,0,#UribeSecuestrado
5f3608b66c6a5718c0b8a342,970513946196180997,1294066446998413313,Fri Aug 14 00:20:58 +0000 2020,30,"#DespideUnMamerto
 Volvamos a la campaña #DespideUnMamerto porque por gente como ésta, es que el país va para donde va. 
Está bien, que no vean RCN ni tomen Postobón, ni nada de derecha, entonces nosotros #NoContratoMamertos
Así de sencillo.

#UribeSecuestrado https://t.co/6VL7S4xyYL",11,12,#UribeSecuestrado
5f3608ee6c6a5718c0b8a343,61957537,1294094389703315457,Fri Aug 14 02:12:00 +0000 2020,12,"Qué es eso de Paolos? Ya se formó otro cartel?

#UribeSecuestrado? No, tiene casa por cárcel por fraude procesal y manipulación de testigos. https://t.co/Cl1A2sTjFh",2,7,#UribeSecuestrado
5f3608fc6c6a5718c0b8a345,1249445222301360128,1294059666029371392,Thu Aug 13 23:54:01 +0000 2020,63,"#UribeSecuestrado por: 
-Farc.
-Cortes corruptas.
-Izquierda radical.
-Santos ""nobel de paz"".
-Periodistas prepagos.
Cuando la justicia es corrupta. ¡La constituyente es una orden! https://t.co/KDLce7UORP",27,41,#UribeSecuestrado
5f36090a6c6a5718c0b8a347,1235028800251006978,1294008996806918144,Thu Aug 13 20:32:41 +0000 2020,135,"Cual #UribeSecuestrado ni que hijueputas, no inventen maricadas. Uribe está preso porque nadie está por encima de Dios y la ley. Las cosas como son. https://t.co/X7FpFH5qJd",2,43,#UribeSecuestrado
5f3609126c6a5718c0b8a349,275749549,1294118138414587905,Fri Aug 14 03:46:22 +0000 2020,0,"Por que no le devolverá la tierra que le quitó a los campesinos,  en ese terreno caben como 1000 carceles, el único preso con escoltas #UribeSecuestrado",0,0,#UribeSecuestrado
5f3609151f179716b0d2255d,335051473,1294102536568406016,Fri Aug 14 02:44:22 +0000 2020,5,"Si yo veo q el dinero q estoy regalando para una causa noble esta en riesgo de perderse o  malgastarse por ineficiencia de unos y la desconfianza q me inspiran otros involucrados en el proyecto... No doy un peso más. Total apoyo a Postobon @postobonoficial

#RevoquemosAQuintero",0,4,Postobon
5f3609256c6a5718c0b8a34b,25490757,1293949177307824128,Thu Aug 13 16:34:58 +0000 2020,275,"El Tuso Sierra dice claro que él no conoce a Álvaro Uribe ni a Santiago Uribe ni le consta que ellos formarán grupos paramilitares o tuvieran relaciones con paramilitares.
#UribeSecuestrado",5,145,#UribeSecuestrado
5f36093d1f179716b0d2255f,877320340250050564,1294089979115823104,Fri Aug 14 01:54:28 +0000 2020,38,"¡Boicot a Postobón!, no le esta quitando el apoyo a quintero se lo quita a la salud! Salud que ya daña por la cantidad de azúcar y conservantes de sus productos #postobon #BoicotPostobon #NomasPostobon https://t.co/gA5aUSrB5D",9,17,Postobon
5f3609646c6a5718c0b8a34c,1263649966737760256,1294118482561445889,Fri Aug 14 03:47:44 +0000 2020,0,Me da risa estos pendejos que salen a decir despide un mamerto y ni tierra en las uñas tiene jajjaajaajaaaaaaajajajajaaj,0,0,#UribeSecuestrado
